timestamp,clouds,price,radiation,solar
2025-11-19T00:00,NA,NA,0.0,NA
2025-11-19T00:15,NA,NA,0.0,0
2025-11-19T00:30,NA,NA,0.0,0
2025-11-19T00:45,NA,NA,0.0,0
2025-11-19T01:00,NA,NA,0.0,NA
2025-11-19T01:15,NA,NA,0.0,0
2025-11-19T01:30,NA,NA,0.0,0
2025-11-19T01:45,NA,NA,0.0,0
2025-11-19T02:00,NA,NA,0.0,0
2025-11-19T02:15,NA,NA,0.0,0
2025-11-19T02:30,NA,NA,0.0,0
2025-11-19T02:45,NA,NA,0.0,0
2025-11-19T03:00,NA,NA,0.0,0
2025-11-19T03:15,NA,NA,0.0,0
2025-11-19T03:30,NA,NA,0.0,0
2025-11-19T03:45,NA,NA,0.0,0
2025-11-19T04:00,NA,NA,0.0,0
2025-11-19T04:15,NA,NA,0.0,0
2025-11-19T04:30,NA,NA,0.0,0
2025-11-19T04:45,NA,NA,0.0,0
2025-11-19T05:00,NA,NA,0.0,0
2025-11-19T05:15,NA,NA,0.0,0
2025-11-19T05:30,NA,NA,0.0,0
2025-11-19T05:45,NA,NA,0.0,0
2025-11-19T06:00,NA,NA,0.0,0
2025-11-19T06:15,NA,NA,0.0,0
2025-11-19T06:30,NA,NA,0.0,0
2025-11-19T06:45,NA,NA,0.0,0
2025-11-19T07:00,NA,NA,0.0,0
2025-11-19T07:15,NA,NA,0.0,0
2025-11-19T07:30,NA,NA,0.0,0
2025-11-19T07:45,NA,NA,0.0,0
2025-11-19T08:00,NA,NA,0.0,0
2025-11-19T08:15,NA,NA,0.0,0
2025-11-19T08:30,NA,NA,0.0,0
2025-11-19T08:45,NA,NA,1.0,0
2025-11-19T09:00,NA,NA,1.0,0
2025-11-19T09:15,NA,NA,0.0,72
2025-11-19T09:30,NA,NA,2.0,228
2025-11-19T09:45,NA,NA,13.0,576
2025-11-19T10:00,NA,NA,36.0,0
2025-11-19T10:15,NA,NA,70.0,1272
2025-11-19T10:30,NA,NA,105.0,972
2025-11-19T10:45,NA,NA,135.0,1272
2025-11-19T11:00,NA,NA,161.0,996
2025-11-19T11:15,NA,NA,182.0,468
2025-11-19T11:30,NA,NA,195.0,408
2025-11-19T11:45,NA,NA,197.0,1464
2025-11-19T12:00,NA,NA,185.0,648
2025-11-19T12:15,NA,NA,163.0,1080
2025-11-19T12:30,NA,NA,137.0,1116
2025-11-19T12:45,NA,NA,112.0,1416
2025-11-19T13:00,NA,NA,81.0,1272
2025-11-19T13:15,NA,NA,50.0,828
2025-11-19T13:30,NA,NA,29.0,984
2025-11-19T13:45,NA,NA,25.0,1032
2025-11-19T14:00,NA,NA,39.0,912
2025-11-19T14:15,NA,NA,58.0,432
2025-11-19T14:30,NA,NA,70.0,396
2025-11-19T14:45,NA,NA,64.0,300
2025-11-19T15:00,NA,NA,46.0,480
2025-11-19T15:15,NA,NA,25.0,336
2025-11-19T15:30,NA,NA,11.0,192
2025-11-19T15:45,NA,NA,7.0,96
2025-11-19T16:00,NA,NA,9.0,264
2025-11-19T16:15,NA,NA,11.0,12
2025-11-19T16:30,NA,NA,9.0,0
2025-11-19T16:45,NA,NA,4.0,0
2025-11-19T17:00,NA,NA,0.0,96
2025-11-19T17:15,NA,NA,0.0,0
2025-11-19T17:30,NA,NA,0.0,0
2025-11-19T17:45,NA,NA,0.0,0
2025-11-19T18:00,NA,NA,0.0,0
2025-11-19T18:15,NA,NA,0.0,0
2025-11-19T18:30,NA,NA,0.0,0
2025-11-19T18:45,NA,NA,0.0,0
2025-11-19T19:00,NA,NA,0.0,0
2025-11-19T19:15,NA,NA,0.0,0
2025-11-19T19:30,NA,NA,0.0,0
2025-11-19T19:45,NA,NA,0.0,0
2025-11-19T20:00,NA,NA,0.0,0
2025-11-19T20:15,NA,NA,0.0,NA
2025-11-19T20:30,2,NA,0.0,0
2025-11-19T20:45,2,NA,0.0,0
2025-11-19T21:00,4,NA,0.0,0
2025-11-19T21:15,4,NA,0.0,0
2025-11-19T21:30,4,NA,0.0,0
2025-11-19T21:45,4,NA,0.0,0
2025-11-19T22:00,7,90.86464285714284,0.0,0
2025-11-19T22:15,7,67.54873333333333,0.0,0
2025-11-19T22:30,NA,81.43073333333334,0.0,0
2025-11-19T22:45,NA,65.21471428571428,0.0,0
2025-11-19T23:00,7,81.79771428571429,0.0,0
2025-11-19T23:15,7,20.52306666666667,0.0,0
2025-11-19T23:30,4,82.54186666666666,0.0,0
2025-11-19T23:45,4,62.50564285714285,0.0,0
2025-11-20T00:00,7,89.1592857142857,0.0,NA
2025-11-20T00:15,7,98.70486666666669,0.0,0
2025-11-20T00:30,7,128.43546666666668,0.0,0
2025-11-20T00:45,7,129.02342857142855,0.0,0
2025-11-20T01:00,NA,228.53521428571432,0.0,NA
2025-11-20T01:15,NA,123.58760000000001,0.0,0
2025-11-20T01:30,7,133.63246666666663,0.0,0
2025-11-20T01:45,7,193.0362857142857,0.0,0
2025-11-20T02:00,NA,112.59114285714284,0.0,0
2025-11-20T02:15,NA,110.23113333333335,0.0,0
2025-11-20T02:30,7,142,0.0,0
2025-11-20T02:45,7,92.71428571428571,0.0,0
2025-11-20T03:00,8,93.86278571428568,0.0,0
2025-11-20T03:15,8,68.31999999999996,0.0,0
2025-11-20T03:30,8,83.3962,0.0,0
2025-11-20T03:45,8,67.7867142857143,0.0,0
2025-11-20T04:00,8,94.36457142857145,0.0,0
2025-11-20T04:15,8,98.98733333333334,0.0,0
2025-11-20T04:30,8,106.32666666666668,0.0,0
2025-11-20T04:45,8,95.6232142857143,0.0,0
2025-11-20T05:00,7,115.85178571428573,0.0,0
2025-11-20T05:15,7,125.15006666666667,0.0,0
2025-11-20T05:30,NA,141.44546666666665,0.0,0
2025-11-20T05:45,NA,73.27214285714285,0.0,0
2025-11-20T06:00,NA,51.45878571428572,0.0,0
2025-11-20T06:15,NA,79.20906666666666,0.0,0
2025-11-20T06:30,NA,121.45633333333333,0.0,0
2025-11-20T06:45,NA,120.05449999999999,0.0,0
2025-11-20T07:00,0,NA,0.0,0
2025-11-20T07:15,0,NA,0.0,0
2025-11-20T07:30,NA,NA,0.0,0
2025-11-20T07:45,NA,NA,0.0,0
2025-11-20T08:00,8,116.42835714285714,0.0,0
2025-11-20T08:15,8,86.12406666666668,0.0,0
2025-11-20T08:30,NA,88.87573333333333,0.0,0
2025-11-20T08:45,NA,75.88328571428572,4.0,0
2025-11-20T09:00,0,62.93685714285715,13.0,0
2025-11-20T09:15,0,36.853,29.0,156
2025-11-20T09:30,7,85.79039999999999,48.0,168
2025-11-20T09:45,7,115,62.0,288
2025-11-20T10:00,8,124.17321428571428,66.0,60
2025-11-20T10:15,8,230.7903333333333,64.0,528
2025-11-20T10:30,NA,196.53626666666668,60.0,552
2025-11-20T10:45,NA,144.23507142857144,61.0,768
2025-11-20T11:00,NA,455.5600000000001,66.0,432
2025-11-20T11:15,NA,178.41253333333333,74.0,672
2025-11-20T11:30,NA,224.8,82.0,840
2025-11-20T11:45,NA,227.28571428571428,88.0,996
2025-11-20T12:00,7,NA,95.0,672
2025-11-20T12:15,7,NA,101.0,672
2025-11-20T12:30,NA,NA,103.0,540
2025-11-20T12:45,NA,NA,98.0,384
2025-11-20T13:00,7,378.7822857142857,86.0,804
2025-11-20T13:15,7,293.40046666666666,71.0,312
2025-11-20T13:30,8,336.8754666666666,56.0,264
2025-11-20T13:45,8,470.64713333333333,44.0,600
2025-11-20T14:00,7,300.8658571428572,30.0,276
2025-11-20T14:15,7,270.40220000000005,19.0,804
2025-11-20T14:30,NA,261.5238,14.0,492
2025-11-20T14:45,NA,250.3190714285714,20.0,36
2025-11-20T15:00,8,499,36.0,984
2025-11-20T15:15,8,487.5516666666666,51.0,192
2025-11-20T15:30,NA,511,58.0,204
2025-11-20T15:45,NA,136.39049999999997,50.0,216
2025-11-20T16:00,8,159.28571428571428,34.0,84
2025-11-20T16:15,8,140.40259999999998,19.0,144
2025-11-20T16:30,7,142.12646666666666,8.0,60
2025-11-20T16:45,7,141.6935714285714,2.0,0
2025-11-20T17:00,7,139.87135714285714,0.0,216
2025-11-20T17:15,7,171.49200000000002,0.0,0
2025-11-20T17:30,NA,245.70839999999998,0.0,0
2025-11-20T17:45,NA,376.7339285714285,0.0,0
2025-11-20T18:00,7,204.04735714285715,0.0,0
2025-11-20T18:15,7,213.3242,0.0,0
2025-11-20T18:30,7,215.69500000000002,0.0,0
2025-11-20T18:45,7,152.85142857142858,0.0,0
2025-11-20T19:00,8,206.78907142857142,0.0,0
2025-11-20T19:15,8,206,0.0,0
2025-11-20T19:30,7,206.35146666666665,0.0,0
2025-11-20T19:45,7,209.3632857142857,0.0,0
2025-11-20T20:00,7,390.99257142857147,0.0,0
2025-11-20T20:15,7,410.0437333333333,0.0,NA
2025-11-20T20:30,8,210,0.0,0
2025-11-20T20:45,8,207,0.0,0
2025-11-20T21:00,8,176.61785714285716,0.0,0
2025-11-20T21:15,8,175.84046666666666,0.0,0
2025-11-20T21:30,8,105.45086666666667,0.0,0
2025-11-20T21:45,8,90.62428571428573,0.0,0
2025-11-20T22:00,7,-31.223571428571432,0.0,0
2025-11-20T22:15,7,93.85220000000001,0.0,0
2025-11-20T22:30,7,134.50746666666666,0.0,0
2025-11-20T22:45,7,151.59171428571426,0.0,0
2025-11-20T23:00,8,396.6755,0.0,NA
2025-11-20T23:15,8,370.20713333333333,0.0,0
2025-11-20T23:30,7,176.09019999999998,0.0,0
2025-11-20T23:45,7,209.91992857142856,0.0,0
2025-11-21T00:00,NA,223.7477142857143,0.0,NA
2025-11-21T00:15,NA,134.15753333333336,0.0,0
2025-11-21T00:30,8,150.69660000000002,0.0,0
2025-11-21T00:45,8,101.90785714285713,0.0,0
2025-11-21T01:00,8,212.72564285714284,0.0,NA
2025-11-21T01:15,8,164.6146,0.0,0
2025-11-21T01:30,8,299.18146666666667,0.0,0
2025-11-21T01:45,8,251.06750000000002,0.0,0
2025-11-21T02:00,NA,232.18057142857143,0.0,0
2025-11-21T02:15,NA,304.098,0.0,0
2025-11-21T02:30,8,218.3364666666666,0.0,0
2025-11-21T02:45,8,155.57657142857144,0.0,0
2025-11-21T03:00,8,331.9402857142857,0.0,0
2025-11-21T03:15,8,331.3373333333332,0.0,0
2025-11-21T03:30,7,286.8178666666667,0.0,0
2025-11-21T03:45,7,136.27035714285714,0.0,0
2025-11-21T04:00,7,507.64871428571433,0.0,0
2025-11-21T04:15,7,212.15633333333332,0.0,0
2025-11-21T04:30,8,102.9646,0.0,0
2025-11-21T04:45,8,35.64078571428571,0.0,0
2025-11-21T05:00,8,63.39057142857143,0.0,0
2025-11-21T05:15,8,112.15586666666667,0.0,0
2025-11-21T05:30,8,79.74173333333333,0.0,0
2025-11-21T05:45,8,108.07178571428574,0.0,0
2025-11-21T06:00,8,70.48964285714287,0.0,0
2025-11-21T06:15,8,125.94606666666665,0.0,0
2025-11-21T06:30,8,109.09186666666666,0.0,0
2025-11-21T06:45,8,151.48964285714285,0.0,0
2025-11-21T07:00,8,182.09999999999994,0.0,0
2025-11-21T07:15,8,146.18713333333335,0.0,0
2025-11-21T07:30,NA,149.53659999999996,0.0,0
2025-11-21T07:45,NA,149.87999999999997,0.0,0
2025-11-21T08:00,NA,135.7738571428571,0.0,0
2025-11-21T08:15,NA,183.09999999999994,0.0,0
2025-11-21T08:30,NA,215.01506666666666,2.0,0
2025-11-21T08:45,NA,309.6267857142857,10.0,0
2025-11-21T09:00,7,NA,22.0,0
2025-11-21T09:15,7,NA,40.0,204
2025-11-21T09:30,7,NA,59.0,300
2025-11-21T09:45,7,NA,74.0,612
2025-11-21T10:00,8,102.5017142857143,81.0,120
2025-11-21T10:15,8,91.10073333333335,81.0,456
2025-11-21T10:30,7,-17.46033333333334,82.0,888
2025-11-21T10:45,7,34.7275,90.0,1284
2025-11-21T11:00,7,111.54878571428571,103.0,1032
2025-11-21T11:15,7,98.47733333333332,121.0,1008
2025-11-21T11:30,7,60.324,144.0,1092
2025-11-21T11:45,7,72.33428571428571,177.0,1380
2025-11-21T12:00,4,63.63521428571429,223.0,888
2025-11-21T12:15,4,74.25966666666666,274.0,1812
2025-11-21T12:30,7,-26.832333333333338,316.0,2292
2025-11-21T12:45,7,34.49342857142857,335.0,3588
2025-11-21T13:00,4,66.94521428571429,336.0,1248
2025-11-21T13:15,4,43.2496,324.0,7212
2025-11-21T13:30,2,25.069599999999998,308.0,4752
2025-11-21T13:45,2,132.6815,295.0,1800
2025-11-21T14:00,0,98.30350000000001,280.0,6516
2025-11-21T14:15,0,128.0884666666667,263.0,6264
2025-11-21T14:30,0,108.65186666666663,243.0,3528
2025-11-21T14:45,0,86.2885,221.0,3360
2025-11-21T15:00,NA,103.86328571428574,198.0,6288
2025-11-21T15:15,NA,118.71486666666667,174.0,3996
2025-11-21T15:30,NA,128.73819999999998,146.0,4044
2025-11-21T15:45,NA,128.4392142857143,117.0,3408
2025-11-21T16:00,0,NA,86.0,5604
2025-11-21T16:15,0,NA,56.0,492
2025-11-21T16:30,0,NA,31.0,252
2025-11-21T16:45,0,NA,10.0,84
2025-11-21T17:00,NA,88.00164285714287,0.0,1848
2025-11-21T17:15,NA,69.691,0.0,0
2025-11-21T17:30,0,74.58153333333333,0.0,0
2025-11-21T17:45,0,102.82157142857145,0.0,0
2025-11-21T18:00,NA,124.75739999999998,0.0,0
2025-11-21T18:15,NA,155.71546666666663,0.0,0
2025-11-21T18:30,0,131.81220000000002,0.0,0
2025-11-21T18:45,0,122.1715,0.0,0
2025-11-21T19:00,0,122.78614285714285,0.0,0
2025-11-21T19:15,0,101.03866666666664,0.0,0
2025-11-21T19:30,0,89.87926666666665,0.0,0
2025-11-21T19:45,0,116.95364285714285,0.0,0
2025-11-21T20:00,NA,80.37207142857143,0.0,0
2025-11-21T20:15,NA,174.44593333333336,0.0,NA
2025-11-21T20:30,0,115.92446666666669,0.0,0
2025-11-21T20:45,0,107.85842857142858,0.0,0
2025-11-21T21:00,0,109.27907142857141,0.0,0
2025-11-21T21:15,0,106.09166666666665,0.0,0
2025-11-21T21:30,0,117.03133333333336,0.0,0
2025-11-21T21:45,0,103.15728571428572,0.0,0
2025-11-21T22:00,NA,95.37542857142857,0.0,0
2025-11-21T22:15,NA,91.6158,0.0,0
2025-11-21T22:30,8,98.72366666666669,0.0,0
2025-11-21T22:45,8,95.41499999999996,0.0,0
2025-11-21T23:00,8,111.76099999999995,0.0,0
2025-11-21T23:15,8,90.08999999999999,0.0,0
2025-11-21T23:30,8,91.95993333333334,0.0,0
2025-11-21T23:45,8,79.60450000000002,0.0,0
2025-11-22T00:00,8,119.39642857142853,0.0,NA
2025-11-22T00:15,8,397.4276666666666,0.0,0
2025-11-22T00:30,8,303.16479999999996,0.0,0
2025-11-22T00:45,8,249.26557142857138,0.0,0
2025-11-22T01:00,NA,110.784,0.0,NA
2025-11-22T01:15,NA,95.5308,0.0,0
2025-11-22T01:30,NA,84.6204,0.0,0
2025-11-22T01:45,NA,99.2305714285714,0.0,0
2025-11-22T02:00,NA,NA,0.0,0
2025-11-22T02:15,NA,NA,0.0,0
2025-11-22T02:30,NA,NA,0.0,0
2025-11-22T02:45,NA,NA,0.0,0
2025-11-22T03:00,NA,NA,0.0,0
2025-11-22T03:15,NA,NA,0.0,0
2025-11-22T03:30,NA,NA,0.0,0
2025-11-22T03:45,NA,NA,0.0,0
2025-11-22T04:00,NA,NA,0.0,0
2025-11-22T04:15,NA,NA,0.0,0
2025-11-22T04:30,NA,NA,0.0,0
2025-11-22T04:45,NA,NA,0.0,0
2025-11-22T05:00,NA,NA,0.0,0
2025-11-22T05:15,NA,NA,0.0,0
2025-11-22T05:30,NA,NA,0.0,0
2025-11-22T05:45,NA,NA,0.0,0
2025-11-22T06:00,NA,NA,0.0,0
2025-11-22T06:15,NA,NA,0.0,0
2025-11-22T06:30,NA,NA,0.0,0
2025-11-22T06:45,NA,NA,0.0,0
2025-11-22T07:00,NA,NA,0.0,0
2025-11-22T07:15,NA,NA,0.0,0
2025-11-22T07:30,0,NA,0.0,0
2025-11-22T07:45,0,NA,0.0,0
2025-11-22T08:00,NA,NA,0.0,0
2025-11-22T08:15,NA,NA,0.0,0
2025-11-22T08:30,0,NA,3.0,0
2025-11-22T08:45,0,NA,17.0,96
2025-11-22T09:00,2,71.29650000000001,35.0,0
2025-11-22T09:15,2,75.71106666666668,57.0,204
2025-11-22T09:30,NA,78.1178,81.0,240
2025-11-22T09:45,NA,79.74714285714285,101.0,384
2025-11-22T10:00,2,96.623,116.0,168
2025-11-22T10:15,2,160.7754,125.0,768
2025-11-22T10:30,7,133.733,134.0,984
2025-11-22T10:45,7,114.20007142857143,144.0,1440
2025-11-22T11:00,NA,84,154.0,744
2025-11-22T11:15,NA,77.97246666666666,165.0,1428
2025-11-22T11:30,4,83,180.0,2928
2025-11-22T11:45,4,54.438857142857145,204.0,2724
2025-11-22T12:00,4,55.28221428571429,240.0,1032
2025-11-22T12:15,4,76.38666666666668,281.0,3720
2025-11-22T12:30,2,60.84106666666667,315.0,3252
2025-11-22T12:45,2,53.00978571428572,330.0,4872
2025-11-22T13:00,0,61.51157142857143,332.0,3996
2025-11-22T13:15,0,36.71333333333333,324.0,7680
2025-11-22T13:30,4,45.7386,307.0,4488
2025-11-22T13:45,4,52.558500000000016,281.0,5424
2025-11-22T14:00,0,64.59257142857142,244.0,5916
2025-11-22T14:15,0,74.88259999999998,202.0,5412
2025-11-22T14:30,4,70.77326666666667,166.0,2808
2025-11-22T14:45,4,73.16985714285713,143.0,4008
2025-11-22T15:00,NA,78,128.0,7344
2025-11-22T15:15,NA,78.2,115.0,4944
2025-11-22T15:30,NA,107.05833333333334,100.0,5364
2025-11-22T15:45,NA,105.23928571428571,80.0,4392
2025-11-22T16:00,0,NA,58.0,3204
2025-11-22T16:15,0,NA,38.0,360
2025-11-22T16:30,0,NA,20.0,120
2025-11-22T16:45,0,NA,6.0,12
2025-11-22T17:00,0,96.62192857142858,0.0,1812
2025-11-22T17:15,0,76.52886666666667,0.0,0
2025-11-22T17:30,0,69.04493333333333,0.0,0
2025-11-22T17:45,0,71.26057142857142,0.0,0
2025-11-22T18:00,0,80.40985714285713,0.0,0
2025-11-22T18:15,0,71.8768,0.0,0
2025-11-22T18:30,0,94.57206666666669,0.0,0
2025-11-22T18:45,0,76.18121428571429,0.0,0
2025-11-22T19:00,0,69.21228571428571,0.0,0
2025-11-22T19:15,0,89.26526666666668,0.0,0
2025-11-22T19:30,0,80.82166666666667,0.0,0
2025-11-22T19:45,0,66.18264285714285,0.0,0
2025-11-22T20:00,2,73.7672857142857,0.0,0
2025-11-22T20:15,2,82.50106666666666,0.0,NA
2025-11-22T20:30,0,60.736866666666664,0.0,0
2025-11-22T20:45,0,79.85357142857143,0.0,0
2025-11-22T21:00,2,49.55942857142857,0.0,0
2025-11-22T21:15,2,39.44433333333333,0.0,0
2025-11-22T21:30,7,79.29066666666667,0.0,0
2025-11-22T21:45,7,76.034,0.0,0
2025-11-22T22:00,2,60.40735714285716,0.0,0
2025-11-22T22:15,2,69.9076,0.0,0
2025-11-22T22:30,7,92.36153333333331,0.0,0
2025-11-22T22:45,7,59.06192857142856,0.0,0
2025-11-22T23:00,8,104.40628571428572,0.0,0
2025-11-22T23:15,8,101.55466666666668,0.0,0
2025-11-22T23:30,8,108.31733333333332,0.0,0
2025-11-22T23:45,8,113.20985714285713,0.0,0
2025-11-23T00:00,NA,78.70721428571429,0.0,NA
2025-11-23T00:15,NA,79.68413333333334,0.0,0
2025-11-23T00:30,8,79.52913333333332,0.0,0
2025-11-23T00:45,8,79.48385714285713,0.0,0
2025-11-23T01:00,7,81.72564285714286,0.0,NA
2025-11-23T01:15,7,76.04839999999999,0.0,0
2025-11-23T01:30,8,91.76486666666666,0.0,0
2025-11-23T01:45,8,92.55871428571427,0.0,0
2025-11-23T02:00,NA,94.4857142857143,0.0,0
2025-11-23T02:15,NA,95.27340000000001,0.0,0
2025-11-23T02:30,8,93.00633333333334,0.0,0
2025-11-23T02:45,8,94.45000000000003,0.0,0
2025-11-23T03:00,8,89.70807142857143,0.0,0
2025-11-23T03:15,8,90.92733333333332,0.0,0
2025-11-23T03:30,7,96.1018,0.0,0
2025-11-23T03:45,7,98.56885714285714,0.0,0
2025-11-23T04:00,7,107.68114285714287,0.0,0
2025-11-23T04:15,7,120.36746666666667,0.0,0
2025-11-23T04:30,7,119.46459999999999,0.0,0
2025-11-23T04:45,7,115.43964285714286,0.0,0
2025-11-23T05:00,NA,121.6264285714286,0.0,0
2025-11-23T05:15,NA,117.94240000000003,0.0,0
2025-11-23T05:30,8,119.29573333333332,0.0,0
2025-11-23T05:45,8,105.75335714285713,0.0,0
2025-11-23T06:00,8,96.60271428571427,0.0,0
2025-11-23T06:15,8,105.37506666666667,0.0,0
2025-11-23T06:30,8,121.99253333333334,0.0,0
2025-11-23T06:45,8,109.56350000000002,0.0,0
2025-11-23T07:00,8,106.04171428571429,0.0,0
2025-11-23T07:15,8,88.5,0.0,0
2025-11-23T07:30,8,103.10293333333335,0.0,0
2025-11-23T07:45,8,93.36942857142857,0.0,0
2025-11-23T08:00,8,89.18107142857146,0.0,0
2025-11-23T08:15,8,71.25706666666666,0.0,0
2025-11-23T08:30,8,88.66193333333334,1.0,0
2025-11-23T08:45,8,77.14599999999999,14.0,0
2025-11-23T09:00,8,83.01028571428571,26.0,0
2025-11-23T09:15,8,80.56586666666666,37.0,120
2025-11-23T09:30,8,35.40006666666667,46.0,72
2025-11-23T09:45,8,22.790428571428578,51.0,60
2025-11-23T10:00,8,63.28114285714287,49.0,84
2025-11-23T10:15,8,45.91306666666667,43.0,360
2025-11-23T10:30,8,53.5148,36.0,408
2025-11-23T10:45,8,28.333214285714288,32.0,300
2025-11-23T11:00,7,39.94228571428572,31.0,180
2025-11-23T11:15,7,49.40239999999999,34.0,240
2025-11-23T11:30,8,-12.147333333333338,39.0,408
2025-11-23T11:45,8,21.572714285714287,49.0,252
2025-11-23T12:00,8,80.45000000000002,68.0,276
2025-11-23T12:15,8,83.23586666666667,88.0,264
2025-11-23T12:30,8,87.85020000000002,101.0,504
2025-11-23T12:45,8,100.26335714285715,96.0,360
2025-11-23T13:00,8,187.8412857142857,73.0,516
2025-11-23T13:15,8,151.0147333333333,43.0,132
2025-11-23T13:30,NA,66.08073333333333,18.0,168
2025-11-23T13:45,NA,96.98221428571428,8.0,252
2025-11-23T14:00,8,93.30449999999999,10.0,192
2025-11-23T14:15,8,103.45039999999999,16.0,96
2025-11-23T14:30,8,112.20753333333333,21.0,72
2025-11-23T14:45,8,101.00735714285716,22.0,168
2025-11-23T15:00,8,96.9647857142857,23.0,192
2025-11-23T15:15,8,105.62166666666664,22.0,180
2025-11-23T15:30,NA,104.00926666666668,20.0,144
2025-11-23T15:45,NA,123.71264285714287,16.0,144
2025-11-23T16:00,8,92.49442857142857,12.0,264
2025-11-23T16:15,8,73.77273333333332,7.0,12
2025-11-23T16:30,8,80.74333333333334,4.0,0
2025-11-23T16:45,8,65.18142857142855,1.0,0
2025-11-23T17:00,8,46.07071428571429,0.0,60
2025-11-23T17:15,8,67.38226666666667,0.0,0
2025-11-23T17:30,8,76.43433333333334,0.0,0
2025-11-23T17:45,8,84.25721428571428,0.0,0
2025-11-23T18:00,NA,87.81142857142858,0.0,0
2025-11-23T18:15,NA,70.2306,0.0,0
2025-11-23T18:30,8,78.63846666666667,0.0,0
2025-11-23T18:45,8,82.72492857142856,0.0,0
2025-11-23T19:00,7,113.48835714285714,0.0,0
2025-11-23T19:15,7,113.10933333333332,0.0,0
2025-11-23T19:30,7,105.79599999999998,0.0,0
2025-11-23T19:45,7,89.627,0.0,0
2025-11-23T20:00,7,106.64957142857146,0.0,0
2025-11-23T20:15,7,106,0.0,NA
2025-11-23T20:30,NA,115.75413333333336,0.0,0
2025-11-23T20:45,NA,95.26107142857146,0.0,0
2025-11-23T21:00,8,83.4189285714286,0.0,0
2025-11-23T21:15,8,101.90000000000002,0.0,0
2025-11-23T21:30,NA,105.52066666666663,0.0,0
2025-11-23T21:45,NA,101.2672857142857,0.0,0
2025-11-23T22:00,4,88.02064285714286,0.0,0
2025-11-23T22:15,4,108.65306666666665,0.0,0
